age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
0.2,entrepreneur,married,high.school,no,yes,no,cellular,nov,thu,0.09772165797419709,0.0,1.0,0.0,nonexistent,no
0.3142857142857143,management,married,unknown,no,yes,no,telephone,jun,fri,0.04666483667307164,0.0,1.0,0.0,nonexistent,no
0.5714285714285714,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,0.15646445237441667,0.029411764705882353,1.0,0.0,nonexistent,yes
0.37142857142857144,admin.,married,university.degree,no,yes,no,telephone,jun,thu,0.09634916277793026,0.0,1.0,0.0,nonexistent,no
0.4,entrepreneur,married,unknown,unknown,yes,no,telephone,jun,fri,0.023606917375789183,0.0,1.0,0.0,nonexistent,no
0.41428571428571426,admin.,married,basic.6y,unknown,yes,no,cellular,apr,thu,0.10952511666209168,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.37142857142857144,management,married,basic.6y,no,yes,yes,cellular,mar,thu,0.05984079055723304,0.0,1.0,0.0,nonexistent,no
0.30000000000000004,admin.,married,high.school,no,no,no,cellular,nov,wed,0.03788086741696404,0.0,1.0,0.0,nonexistent,no
0.2857142857142857,technician,married,professional.course,no,yes,yes,cellular,mar,thu,0.017293439472961844,0.029411764705882353,1.0,0.0,nonexistent,yes
0.5857142857142857,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,0.08042821850123524,0.0,1.0,0.0,nonexistent,no
0.44285714285714284,management,divorced,university.degree,no,yes,yes,cellular,aug,tue,0.03788086741696404,0.0,1.0,0.0,nonexistent,no
0.4714285714285714,admin.,married,university.degree,no,no,no,telephone,jun,mon,0.08097721657974197,0.0588235294117647,1.0,0.0,nonexistent,no
0.5285714285714286,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,0.08317320889376886,0.029411764705882353,1.0,0.0,nonexistent,no
0.44285714285714284,technician,divorced,high.school,no,yes,no,cellular,jul,thu,0.3214383749656876,0.0,1.0,0.0,nonexistent,no
0.37142857142857144,admin.,married,basic.4y,unknown,yes,no,cellular,aug,tue,0.0609387867142465,0.0,1.0,0.0,nonexistent,no
0.15714285714285714,blue-collar,single,high.school,no,yes,yes,cellular,may,wed,0.04007685973099094,0.0,1.0,0.0,nonexistent,no
0.44285714285714284,blue-collar,married,unknown,no,no,no,telephone,may,tue,0.0785067252264617,0.0,1.0,0.0,nonexistent,no
0.44285714285714284,technician,married,professional.course,no,no,no,telephone,jun,thu,0.021136426022508918,0.0,1.0,0.0,nonexistent,no
0.3857142857142857,admin.,divorced,basic.9y,unknown,no,no,cellular,may,thu,0.0741147405984079,0.0588235294117647,1.0,0.0,nonexistent,no
0.30000000000000004,blue-collar,married,basic.9y,no,no,no,telephone,nov,thu,0.07713423003019489,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.24285714285714288,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,0.024979412572055996,0.029411764705882353,1.0,0.0,nonexistent,no
0.5285714285714286,entrepreneur,single,unknown,unknown,no,no,telephone,jul,wed,0.14877847927532253,0.0,1.0,0.0,nonexistent,yes
0.17142857142857143,services,single,high.school,no,no,no,cellular,may,mon,0.03046939335712325,0.029411764705882353,1.0,0.0,nonexistent,no
0.11428571428571432,management,single,university.degree,unknown,yes,no,cellular,jul,wed,0.034037880867416964,0.0,1.0,0.0,nonexistent,no
0.27142857142857146,technician,single,professional.course,no,yes,no,cellular,nov,fri,0.09525116662091682,0.0,1.0,0.16666666666666666,failure,no
0.15714285714285714,self-employed,married,basic.6y,unknown,yes,no,telephone,may,tue,0.008783969256107603,0.0,1.0,0.0,nonexistent,no
0.5142857142857142,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,0.01372495196266813,0.0,1.0,0.0,nonexistent,no
0.24285714285714288,technician,married,university.degree,no,no,no,cellular,aug,fri,0.06148778479275322,0.0588235294117647,1.0,0.0,nonexistent,no
0.3285714285714286,technician,single,professional.course,no,yes,no,cellular,may,tue,0.04803733186933845,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.18571428571428572,technician,married,professional.course,no,no,no,telephone,may,fri,0.07082075212736755,0.029411764705882353,1.0,0.0,nonexistent,no
0.17142857142857143,admin.,married,university.degree,no,no,no,cellular,aug,mon,0.14109250617622837,0.1764705882352941,1.0,0.0,nonexistent,no
0.3571428571428571,technician,married,professional.course,no,yes,no,cellular,nov,tue,0.045566840516058194,0.0588235294117647,1.0,0.16666666666666666,failure,no
0.18571428571428572,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,0.01921493274773538,0.20588235294117646,1.0,0.0,nonexistent,no
0.2142857142857143,admin.,single,university.degree,no,yes,no,telephone,oct,thu,0.045566840516058194,0.0588235294117647,0.006006006006006006,0.3333333333333333,success,yes
0.17142857142857143,management,divorced,university.degree,no,no,yes,telephone,may,fri,0.04501784243755146,0.08823529411764705,1.0,0.0,nonexistent,no
0.41428571428571426,admin.,single,university.degree,no,no,no,cellular,aug,thu,0.11776008783969255,0.0,1.0,0.0,nonexistent,no
0.2,services,married,professional.course,no,yes,no,cellular,may,tue,0.04007685973099094,0.0588235294117647,1.0,0.16666666666666666,failure,no
0.44285714285714284,management,married,university.degree,unknown,yes,no,telephone,jul,mon,0.04995882514411199,0.32352941176470584,1.0,0.0,nonexistent,no
0.3285714285714286,technician,married,high.school,no,yes,no,telephone,jun,fri,0.03980236069173758,0.676470588235294,1.0,0.0,nonexistent,no
0.6,blue-collar,married,professional.course,no,no,no,telephone,may,tue,0.016195443315948393,0.0588235294117647,1.0,0.0,nonexistent,no
0.34285714285714286,services,married,high.school,no,yes,no,cellular,apr,mon,0.07521273675542135,0.0,1.0,0.0,nonexistent,no
0.30000000000000004,services,married,high.school,no,yes,no,cellular,may,thu,0.09003568487510293,0.029411764705882353,0.006006006006006006,0.5,success,yes
0.48571428571428577,admin.,married,unknown,no,no,no,cellular,aug,thu,0.09085918199286303,0.0,1.0,0.0,nonexistent,no
0.15714285714285714,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,0.02964589623936316,0.08823529411764705,1.0,0.0,nonexistent,no
0.3142857142857143,blue-collar,single,professional.course,no,yes,no,cellular,jul,thu,0.13670052154817458,0.0,1.0,0.0,nonexistent,no
0.17142857142857143,services,married,high.school,no,no,no,telephone,may,fri,0.0403513587702443,0.029411764705882353,1.0,0.0,nonexistent,no
0.2857142857142857,admin.,married,high.school,no,no,no,cellular,may,wed,0.07548723579467471,0.0,1.0,0.0,nonexistent,no
0.27142857142857146,admin.,married,high.school,no,no,no,telephone,may,tue,0.08674169640406258,0.029411764705882353,1.0,0.0,nonexistent,no
0.6,blue-collar,divorced,basic.4y,unknown,no,no,cellular,jul,wed,0.028822399121603073,0.0588235294117647,1.0,0.0,nonexistent,no
0.11428571428571432,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,0.05489980785067252,0.029411764705882353,1.0,0.0,nonexistent,no
0.27142857142857146,management,married,university.degree,no,no,no,telephone,jun,thu,0.07905572330496843,0.0,1.0,0.0,nonexistent,no
0.5428571428571428,services,married,high.school,unknown,no,yes,telephone,may,fri,0.024704913532802634,0.0588235294117647,1.0,0.0,nonexistent,no
0.37142857142857144,technician,married,high.school,no,yes,yes,cellular,aug,fri,0.10705462530881141,0.029411764705882353,1.0,0.0,nonexistent,no
0.4,admin.,married,high.school,no,no,no,cellular,may,fri,0.0872906944825693,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.5857142857142857,admin.,married,university.degree,no,no,no,telephone,oct,tue,0.02333241833653582,0.0,1.0,0.0,nonexistent,yes
0.48571428571428577,services,married,high.school,no,yes,no,cellular,aug,tue,0.1666209168267911,0.11764705882352941,1.0,0.0,nonexistent,no
0.3142857142857143,technician,divorced,professional.course,no,no,no,cellular,aug,tue,0.07658523195168816,0.08823529411764705,1.0,0.0,nonexistent,no
0.37142857142857144,services,married,high.school,no,yes,no,telephone,jun,fri,0.010979961570134504,0.0588235294117647,1.0,0.0,nonexistent,no
0.24285714285714288,management,married,university.degree,no,yes,no,cellular,nov,mon,0.03321438374965687,0.0,1.0,0.0,nonexistent,no
0.2142857142857143,technician,married,professional.course,no,no,no,cellular,aug,fri,0.09195717814987647,0.0588235294117647,1.0,0.0,nonexistent,no
0.2857142857142857,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,0.035684875102937136,0.029411764705882353,1.0,0.0,nonexistent,no
0.5,entrepreneur,married,basic.4y,no,yes,yes,cellular,apr,tue,0.10925061762283832,0.029411764705882353,1.0,0.0,nonexistent,yes
0.5428571428571428,unemployed,divorced,high.school,no,yes,no,telephone,may,wed,0.07329124348064782,0.0,1.0,0.0,nonexistent,no
0.4285714285714286,blue-collar,married,high.school,no,yes,no,cellular,aug,wed,0.03513587702443041,0.14705882352941174,1.0,0.0,nonexistent,no
0.3857142857142857,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,0.21959923140269008,0.029411764705882353,1.0,0.0,nonexistent,no
0.5428571428571428,admin.,married,university.degree,unknown,no,no,telephone,may,fri,0.05846829536096623,0.08823529411764705,1.0,0.0,nonexistent,no
0.4285714285714286,management,married,university.degree,no,yes,no,cellular,oct,wed,0.0807027175404886,0.0,1.0,0.16666666666666666,failure,yes
0.6285714285714286,admin.,married,high.school,no,no,no,telephone,mar,mon,0.0447433433982981,0.029411764705882353,1.0,0.0,nonexistent,yes
0.08571428571428574,services,single,high.school,no,no,no,cellular,jul,thu,0.31567389514136696,0.0588235294117647,1.0,0.0,nonexistent,yes
0.2142857142857143,admin.,single,high.school,no,no,no,cellular,oct,mon,0.023881416415042545,0.0,1.0,0.0,nonexistent,no
0.44285714285714284,technician,divorced,professional.course,no,yes,no,cellular,mar,tue,0.0990941531704639,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.5142857142857142,housemaid,married,professional.course,no,no,no,telephone,oct,mon,0.05133132034037881,0.029411764705882353,1.0,0.0,nonexistent,no
0.5571428571428572,technician,divorced,university.degree,no,no,yes,telephone,jun,tue,0.05133132034037881,0.0,1.0,0.0,nonexistent,no
0.18571428571428572,admin.,single,high.school,no,no,no,cellular,nov,fri,0.024430414493549272,0.0,1.0,0.0,nonexistent,no
0.4714285714285714,admin.,married,university.degree,no,yes,no,cellular,jul,thu,0.0403513587702443,0.0,1.0,0.0,nonexistent,no
0.24285714285714288,admin.,single,basic.4y,unknown,no,no,telephone,may,mon,0.026077408729069447,0.0588235294117647,1.0,0.0,nonexistent,no
0.4571428571428572,technician,single,university.degree,no,yes,no,telephone,apr,fri,0.1740323908866319,0.0,1.0,0.0,nonexistent,yes
0.17142857142857143,admin.,single,university.degree,no,yes,no,cellular,aug,fri,0.022783420258029097,0.0,1.0,0.3333333333333333,failure,no
0.17142857142857143,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,0.06725226461707383,0.029411764705882353,1.0,0.0,nonexistent,no
0.2,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,0.17293439472961844,0.0588235294117647,1.0,0.16666666666666666,failure,no
0.3857142857142857,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,0.0021959923140269007,0.1764705882352941,1.0,0.0,nonexistent,no
0.4,admin.,divorced,high.school,no,yes,no,cellular,jun,mon,0.10211364260225088,0.0,1.0,0.0,nonexistent,yes
0.4285714285714286,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,0.2701070546253088,0.08823529411764705,1.0,0.0,nonexistent,no
0.18571428571428572,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,0.5091957178149876,0.0588235294117647,1.0,0.0,nonexistent,no
0.3142857142857143,technician,married,university.degree,no,yes,yes,cellular,may,fri,0.03650837222069722,0.029411764705882353,1.0,0.0,nonexistent,no
0.5428571428571428,blue-collar,unknown,basic.4y,no,no,no,cellular,apr,fri,0.11583859456491902,0.0,1.0,0.0,nonexistent,no
0.34285714285714286,technician,married,professional.course,no,no,no,cellular,may,mon,0.1034861377985177,0.0,1.0,0.0,nonexistent,yes
0.5571428571428572,admin.,divorced,university.degree,no,no,no,telephone,nov,wed,0.001372495196266813,0.0,1.0,0.0,nonexistent,no
0.41428571428571426,technician,married,professional.course,unknown,no,no,telephone,may,fri,0.07164424924512763,0.14705882352941174,1.0,0.0,nonexistent,no
0.2571428571428571,technician,married,university.degree,no,yes,yes,cellular,may,mon,0.027724402964589622,0.0,1.0,0.0,nonexistent,no
0.5,services,married,high.school,no,no,no,telephone,may,wed,0.11776008783969255,0.0,1.0,0.0,nonexistent,no
0.5714285714285714,self-employed,married,basic.9y,no,no,no,cellular,aug,tue,0.022783420258029097,0.029411764705882353,1.0,0.0,nonexistent,no
0.2571428571428571,blue-collar,married,basic.9y,no,unknown,unknown,cellular,nov,tue,0.026077408729069447,0.0,1.0,0.0,nonexistent,no
0.24285714285714288,admin.,single,university.degree,no,yes,no,cellular,may,thu,0.03925336261323085,0.0,1.0,0.16666666666666666,failure,no
0.2285714285714286,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,0.07301674444139444,0.08823529411764705,1.0,0.0,nonexistent,no
0.3285714285714286,admin.,married,basic.6y,no,no,no,cellular,apr,fri,0.3302223442217952,0.029411764705882353,1.0,0.16666666666666666,failure,yes
0.17142857142857143,unknown,married,professional.course,no,no,no,cellular,may,mon,0.10952511666209168,0.0,1.0,0.0,nonexistent,no
0.17142857142857143,technician,single,professional.course,no,yes,no,cellular,aug,wed,0.035410376063683774,0.0588235294117647,1.0,0.0,nonexistent,no
0.27142857142857146,services,single,high.school,no,yes,no,telephone,may,tue,0.06231128191051331,0.23529411764705882,1.0,0.0,nonexistent,no
0.5,services,married,basic.9y,no,yes,no,telephone,jul,tue,0.19846280538018116,0.029411764705882353,1.0,0.0,nonexistent,no
0.2285714285714286,services,unknown,high.school,no,yes,yes,cellular,may,tue,0.10129014548449079,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.14285714285714285,admin.,single,university.degree,no,yes,no,cellular,may,fri,0.03266538567115015,0.08823529411764705,1.0,0.16666666666666666,failure,no
0.15714285714285714,entrepreneur,single,university.degree,no,no,no,telephone,jun,wed,0.09525116662091682,0.0,1.0,0.0,nonexistent,no
0.37142857142857144,admin.,married,university.degree,no,yes,no,cellular,nov,fri,0.09827065605270381,0.08823529411764705,1.0,0.0,nonexistent,no
0.5428571428571428,retired,married,high.school,no,yes,yes,cellular,jul,fri,0.08454570409003567,0.029411764705882353,1.0,0.0,nonexistent,yes
0.18571428571428572,services,single,high.school,no,no,no,cellular,jul,thu,0.0043919846280538015,0.9999999999999999,1.0,0.0,nonexistent,no
0.3142857142857143,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,0.03513587702443041,0.0588235294117647,1.0,0.0,nonexistent,no
0.41428571428571426,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,0.01976393082624211,0.14705882352941174,0.006006006006006006,0.16666666666666666,success,no
0.27142857142857146,management,single,university.degree,no,no,no,cellular,may,tue,0.029371397200109797,0.0,1.0,0.16666666666666666,failure,no
0.5571428571428572,retired,married,university.degree,no,yes,no,telephone,may,tue,0.21081526214658247,0.0,1.0,0.0,nonexistent,no
0.27142857142857146,blue-collar,single,professional.course,no,no,no,cellular,aug,wed,0.025802909689816085,0.0588235294117647,1.0,0.0,nonexistent,no
0.48571428571428577,self-employed,single,basic.4y,unknown,yes,no,telephone,may,thu,0.016744441394455117,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,admin.,single,university.degree,no,no,yes,cellular,aug,fri,0.021410925061762284,0.0588235294117647,1.0,0.0,nonexistent,no
0.3571428571428571,services,married,high.school,no,no,yes,telephone,may,tue,0.071918748284381,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,blue-collar,single,unknown,no,no,no,cellular,mar,fri,0.026900905846829533,0.029411764705882353,1.0,0.0,nonexistent,no
0.44285714285714284,admin.,married,university.degree,no,no,no,cellular,nov,tue,0.0447433433982981,0.0,1.0,0.16666666666666666,failure,no
0.10000000000000003,admin.,single,high.school,no,yes,no,telephone,jun,wed,0.01482294811968158,0.0588235294117647,1.0,0.0,nonexistent,no
0.2857142857142857,services,married,high.school,no,no,yes,cellular,jul,thu,0.020312928904748832,0.0,1.0,0.0,nonexistent,no
0.3142857142857143,unemployed,divorced,high.school,no,no,yes,telephone,jun,thu,0.07054625308811419,0.0,1.0,0.0,nonexistent,no
0.18571428571428572,technician,single,university.degree,no,no,no,cellular,nov,tue,0.07109525116662091,0.0,1.0,0.16666666666666666,failure,no
0.15714285714285714,technician,married,professional.course,no,no,no,telephone,may,tue,0.017567938512215206,0.0,1.0,0.0,nonexistent,no
0.5571428571428572,admin.,married,university.degree,no,yes,no,cellular,jul,thu,0.02003842986549547,0.2647058823529412,1.0,0.0,nonexistent,no
0.2857142857142857,management,married,university.degree,no,no,no,cellular,may,fri,0.14411199560801535,0.0,1.0,0.0,nonexistent,no
0.4285714285714286,admin.,single,university.degree,no,yes,no,cellular,nov,wed,0.05764479824320615,0.029411764705882353,1.0,0.0,nonexistent,no
0.2,admin.,single,university.degree,no,no,no,cellular,aug,wed,0.2259127093055174,0.0,1.0,0.0,nonexistent,yes
0.17142857142857143,self-employed,married,university.degree,no,yes,no,telephone,sep,mon,0.028273401043096346,0.029411764705882353,1.0,0.0,nonexistent,no
0.48571428571428577,retired,divorced,basic.4y,unknown,yes,yes,telephone,jun,thu,0.007136975020587428,0.029411764705882353,1.0,0.0,nonexistent,no
0.2285714285714286,services,divorced,high.school,no,no,no,cellular,may,fri,0.01811693659072193,0.0,1.0,0.0,nonexistent,no
0.6,blue-collar,married,basic.4y,no,yes,no,cellular,nov,tue,0.09525116662091682,0.029411764705882353,0.004004004004004004,0.16666666666666666,success,no
0.27142857142857146,technician,married,professional.course,no,no,no,telephone,jun,thu,0.02635190776832281,0.0,1.0,0.0,nonexistent,no
0.41428571428571426,technician,divorced,high.school,no,yes,no,cellular,aug,wed,0.015371946198188305,0.11764705882352941,1.0,0.0,nonexistent,no
0.5571428571428572,admin.,married,unknown,no,yes,no,cellular,dec,wed,0.10732912434806477,0.029411764705882353,1.0,0.0,nonexistent,yes
0.14285714285714285,admin.,married,university.degree,no,yes,no,cellular,aug,mon,0.062036782871259945,0.0588235294117647,1.0,0.16666666666666666,failure,no
0.6142857142857143,admin.,married,university.degree,unknown,yes,no,cellular,jun,wed,0.29536096623661817,0.029411764705882353,1.0,0.0,nonexistent,yes
0.2142857142857143,admin.,married,university.degree,no,yes,no,cellular,may,tue,0.045292341476804825,0.0,1.0,0.16666666666666666,failure,yes
0.2571428571428571,technician,married,professional.course,no,no,no,telephone,jun,wed,0.050233324183365353,0.23529411764705882,1.0,0.0,nonexistent,no
0.5,services,married,basic.9y,unknown,yes,no,telephone,jun,fri,0.0024704913532802636,0.08823529411764705,1.0,0.0,nonexistent,no
0.2571428571428571,blue-collar,married,unknown,no,no,no,telephone,may,wed,0.2297556958550645,0.029411764705882353,1.0,0.0,nonexistent,no
0.18571428571428572,self-employed,married,university.degree,no,yes,yes,telephone,jun,mon,0.12736755421356025,0.0,1.0,0.0,nonexistent,no
0.37142857142857144,management,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,0.02003842986549547,0.029411764705882353,1.0,0.0,nonexistent,no
0.27142857142857146,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,0.07438923963766127,0.0,1.0,0.0,nonexistent,no
0.2,technician,single,university.degree,no,yes,yes,cellular,aug,wed,0.02552841065056272,0.029411764705882353,1.0,0.0,nonexistent,no
0.37142857142857144,blue-collar,married,high.school,unknown,yes,no,telephone,may,mon,0.02003842986549547,0.0588235294117647,1.0,0.0,nonexistent,no
0.15714285714285714,management,single,university.degree,no,yes,no,cellular,may,fri,0.1284655503705737,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.27142857142857146,management,divorced,unknown,no,no,yes,cellular,nov,mon,0.020312928904748832,0.0,1.0,0.16666666666666666,failure,no
0.4285714285714286,retired,married,basic.4y,unknown,no,yes,cellular,jul,mon,0.21410925061762281,0.029411764705882353,1.0,0.0,nonexistent,no
0.2142857142857143,services,single,university.degree,no,yes,no,cellular,oct,mon,0.06917375789184738,0.029411764705882353,0.003003003003003003,0.3333333333333333,success,yes
0.2857142857142857,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,0.07082075212736755,0.0,1.0,0.0,nonexistent,no
0.3285714285714286,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,0.05407631073291243,0.0588235294117647,1.0,0.0,nonexistent,no
0.5571428571428572,housemaid,married,basic.4y,no,yes,no,telephone,jul,thu,0.10458413395553115,0.0588235294117647,1.0,0.0,nonexistent,no
0.24285714285714288,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,0.004117485588800439,0.0588235294117647,1.0,0.0,nonexistent,no
0.2285714285714286,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,0.05764479824320615,0.0,1.0,0.0,nonexistent,no
0.4571428571428572,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,0.02250892121877573,0.029411764705882353,1.0,0.0,nonexistent,no
0.44285714285714284,management,married,university.degree,no,no,no,cellular,apr,thu,0.0793302223442218,0.0,1.0,0.16666666666666666,failure,no
0.14285714285714285,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,0.15069997255009607,0.0,1.0,0.0,nonexistent,no
0.5,admin.,single,unknown,unknown,no,no,cellular,jul,tue,0.050233324183365353,0.0,1.0,0.0,nonexistent,no
0.48571428571428577,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,0.0381553664562174,0.029411764705882353,0.006006006006006006,0.16666666666666666,success,no
0.24285714285714288,admin.,single,professional.course,unknown,yes,no,telephone,may,tue,0.09662366181718363,0.08823529411764705,1.0,0.0,nonexistent,no
0.6714285714285714,technician,married,professional.course,no,no,no,cellular,sep,thu,0.07219324732363436,0.0,1.0,0.0,nonexistent,no
0.11428571428571432,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,0.021136426022508918,0.0588235294117647,1.0,0.0,nonexistent,no
0.5428571428571428,blue-collar,divorced,basic.9y,no,yes,yes,cellular,jul,mon,0.0337633818281636,0.0588235294117647,1.0,0.0,nonexistent,no
0.30000000000000004,housemaid,married,basic.9y,no,yes,no,cellular,nov,fri,0.04117485588800439,0.08823529411764705,1.0,0.0,nonexistent,no
0.07142857142857145,admin.,single,high.school,no,yes,no,cellular,jul,mon,0.009332967334614329,0.0588235294117647,1.0,0.0,nonexistent,no
0.2,admin.,single,university.degree,no,no,no,cellular,aug,thu,0.04364534724128465,0.029411764705882353,1.0,0.0,nonexistent,no
0.24285714285714288,admin.,single,university.degree,no,yes,no,cellular,aug,thu,0.21657974197090307,0.0,1.0,0.0,nonexistent,no
0.4571428571428572,management,married,university.degree,no,no,no,cellular,jul,thu,0.17842437551468568,0.0,1.0,0.0,nonexistent,no
0.48571428571428577,management,married,professional.course,no,unknown,unknown,telephone,may,fri,0.03705737029920395,0.029411764705882353,1.0,0.0,nonexistent,no
0.5714285714285714,retired,divorced,university.degree,no,yes,no,telephone,may,mon,0.022783420258029097,0.08823529411764705,1.0,0.0,nonexistent,no
0.27142857142857146,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,thu,0.020587427944002194,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,admin.,single,university.degree,no,no,no,cellular,nov,thu,0.04639033763381828,0.0,0.007007007007007007,0.3333333333333333,success,yes
0.5142857142857142,technician,married,professional.course,no,yes,no,telephone,may,wed,0.04117485588800439,0.0588235294117647,1.0,0.0,nonexistent,no
0.6,admin.,married,university.degree,no,no,no,cellular,aug,mon,0.03650837222069722,0.0,1.0,0.0,nonexistent,no
0.17142857142857143,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,0.06011528959648641,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,0.06423277518528685,0.0,1.0,0.16666666666666666,failure,no
0.17142857142857143,blue-collar,married,high.school,no,yes,no,telephone,jun,mon,0.008783969256107603,0.0588235294117647,1.0,0.0,nonexistent,no
0.3571428571428571,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,0.062036782871259945,0.029411764705882353,1.0,0.0,nonexistent,no
0.27142857142857146,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,0.04501784243755146,0.0588235294117647,1.0,0.0,nonexistent,no
0.2285714285714286,technician,married,high.school,no,no,no,cellular,may,mon,0.09525116662091682,0.0,1.0,0.16666666666666666,failure,no
0.17142857142857143,admin.,married,high.school,no,unknown,unknown,cellular,nov,mon,0.02854790008234971,0.0,1.0,0.16666666666666666,failure,no
0.18571428571428572,technician,married,basic.6y,no,yes,no,telephone,nov,thu,0.013999451001921492,0.20588235294117646,1.0,0.16666666666666666,failure,no
0.3285714285714286,services,married,high.school,no,yes,no,cellular,may,wed,0.08619269832555586,0.029411764705882353,1.0,0.0,nonexistent,yes
0.4285714285714286,admin.,married,university.degree,no,no,no,cellular,nov,thu,0.08180071369750205,0.029411764705882353,1.0,0.0,nonexistent,no
0.04285714285714287,student,single,high.school,no,no,no,cellular,oct,mon,0.09003568487510293,0.0,1.0,0.0,nonexistent,yes
0.34285714285714286,admin.,married,unknown,no,no,no,telephone,may,tue,0.060664287674993135,0.0,1.0,0.0,nonexistent,no
0.2857142857142857,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,0.062036782871259945,0.0,1.0,0.0,nonexistent,no
0.34285714285714286,self-employed,married,university.degree,no,yes,no,telephone,may,mon,0.27504803733186933,0.11764705882352941,1.0,0.0,nonexistent,no
0.3142857142857143,technician,married,professional.course,unknown,yes,no,telephone,may,thu,0.028822399121603073,0.0,1.0,0.0,nonexistent,no
0.2142857142857143,admin.,married,university.degree,no,no,no,telephone,jun,tue,0.0785067252264617,0.029411764705882353,1.0,0.0,nonexistent,no
0.27142857142857146,admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,0.0631347790282734,0.0,1.0,0.0,nonexistent,no
0.27142857142857146,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,0.007136975020587428,0.38235294117647056,1.0,0.0,nonexistent,no
0.2857142857142857,blue-collar,single,high.school,no,no,no,cellular,mar,wed,0.038704364534724124,0.0,1.0,0.16666666666666666,failure,yes
0.48571428571428577,management,divorced,university.degree,no,no,no,cellular,nov,mon,0.1586604446884436,0.0,1.0,0.0,nonexistent,no
0.37142857142857144,technician,single,professional.course,no,yes,no,cellular,aug,fri,0.026077408729069447,0.0588235294117647,1.0,0.0,nonexistent,no
0.2857142857142857,technician,single,high.school,no,no,no,telephone,may,wed,0.04172385396651111,0.0,1.0,0.0,nonexistent,no
0.08571428571428574,services,single,high.school,no,yes,no,telephone,jun,wed,0.12434806478177325,0.0,1.0,0.0,nonexistent,no
0.2,technician,single,professional.course,no,yes,yes,cellular,jul,thu,0.06423277518528685,0.0,1.0,0.0,nonexistent,no
0.2,services,married,high.school,no,no,no,telephone,may,tue,0.04446884435904474,0.0,1.0,0.0,nonexistent,no
0.37142857142857144,services,married,unknown,no,no,yes,cellular,jun,mon,0.04144935492725775,0.0,1.0,0.0,nonexistent,yes
0.30000000000000004,services,single,university.degree,unknown,yes,no,cellular,nov,thu,0.011803458687894591,0.0588235294117647,1.0,0.0,nonexistent,no
0.5571428571428572,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,0.041998353005764474,0.0,1.0,0.0,nonexistent,no
0.4571428571428572,admin.,married,university.degree,no,yes,no,cellular,apr,fri,0.043919846280538015,0.0,1.0,0.0,nonexistent,yes
0.4571428571428572,services,married,basic.4y,unknown,yes,no,telephone,may,wed,0.13917101290145484,0.0,1.0,0.0,nonexistent,yes
